"VERNON SOUTH","BRITISH COLUMBIA","112HEHD","980","","","50.25","-119.27","501500000","-1191600000","381","1974","1978","","","1974","1978","1974","1978"
"ELKHART LODGE HIGHWAY 97C","BRITISH COLUMBIA","112K653","6835","","","49.93","-120.35","495600000","-1202100000","1615","1992","1995","","","1992","1995","1992","1995"
"OLIVER ROCKCLIFF","BRITISH COLUMBIA","112N765","981","","","49.17","-119.57","491000000","-1193400000","332","1989","1989","","","1989","1989","1989","1989"
"BEAVERDELL","BRITISH COLUMBIA","1130770","1077","","","49.42","-119.11","492521600","-1190618000","780","1925","2000","","","1925","2000","1925","2000"
"BEAVERDELL NORTH","BRITISH COLUMBIA","1130771","1078","","","49.48","-119.05","492842000","-1190249200","838.2","1975","2006","","","1975","2006","1975","2006"
"BIG WHITE","BRITISH COLUMBIA","1130874","1079","","","49.73","-118.93","494400000","-1185600000","1841","1981","1999","","","1981","1999","1981","1999"
"BIG WHITE MTN LODGE","BRITISH COLUMBIA","1130875","1080","","","49.73","-118.93","494400000","-1185600000","1844","1965","1968","","","1965","1968","1965","1968"
"BRIDESVILLE","BRITISH COLUMBIA","1130975","1081","","","49.05","-119.17","490300000","-1191000000","1187","1957","1994","","","1957","1994","1957","1994"
"CARMI","BRITISH COLUMBIA","1131410","1082","","","49.5","-119.08","493000000","-1190500000","1244.8","1924","1969","","","1924","1969","1924","1969"
"CHRISTIAN VALLEY","BRITISH COLUMBIA","1131615","1083","","","49.65","-118.75","493900000","-1184500000","804.7","1972","1985","","","1972","1985","1972","1985"
"GRAND FORKS","BRITISH COLUMBIA","1133270","1084","","","49.03","-118.47","490134200","-1182756400","531.9","1941","2008","","","1941","2008","1941","2007"
"GRAND FORKS A","BRITISH COLUMBIA","1133271","1085","","","49.03","-118.45","490200000","-1182700000","530.4","1936","1940","","","1936","1940","1936","1940"
"GRAND FORKS HARDY MTN","BRITISH COLUMBIA","1133273","50579","","","49.04","-118.49","490214032","-1182929077","623","2012","2015","","","2012","2015","",""
"GRAND FORKS PHOENIX","BRITISH COLUMBIA","1133274","1086","","","49.1","-118.58","490600000","-1183500000","1414.3","1970","1977","","","1970","1977","1970","1977"
"GRAND FORKS RAYFIELD","BRITISH COLUMBIA","1133275","1087","","","49.02","-118.47","490100000","-1182800000","523","1909","1990","","","1909","1990","1909","1990"
"GREENWOOD","BRITISH COLUMBIA","1133300","1088","","","49.1","-118.68","490600000","-1184100000","762.8","1911","1990","","","1911","1990","1911","1990"
"KETTLE VALLEY BCFS","BRITISH COLUMBIA","1134130","1089","","","49.07","-118.93","490400000","-1185600000","594.7","1972","1980","","","1972","1980","1972","1980"
"LYNCH CREEK","BRITISH COLUMBIA","1134735","1090","","","49.25","-118.43","491500000","-1182600000","548.6","1924","1948","","","1924","1948","1924","1948"
"MIDWAY","BRITISH COLUMBIA","1135126","1091","","","49","-118.77","490013264","-1184618507","571","1987","2016","","","1987","2016","1987","2007"
"ROCK CREEK","BRITISH COLUMBIA","1136812","1092","","","49.07","-119.02","490400000","-1190100000","609.6","1912","1947","","","1912","1947","1912","1947"
"ROCK CREEK MT BALDY","BRITISH COLUMBIA","1136813","1093","","","49.12","-119.16","490700000","-1190927000","1174","1988","2000","","","1988","2000","1988","2000"
"ROCK CREEK WEST","BRITISH COLUMBIA","1136815","1094","","","49.05","-119.07","490300000","-1190400000","975.4","1963","1967","","","1963","1966","1963","1967"
"ARGENTA","BRITISH COLUMBIA","1140448","1099","","","50.17","-116.93","501000000","-1165600000","548.6","1957","1974","","","1957","1974","1957","1974"
"BILLINGS","BRITISH COLUMBIA","1140876","1100","","","49.02","-118.23","490100600","-1181342300","519","1984","2016","","","1984","2016","1984","2007"
"BIRCHBANK","BRITISH COLUMBIA","1140877","1101","","","49.17","-117.72","491000000","-1174300000","469.4","1924","1945","","","1924","1945","1924","1945"
"BONNINGTON FALLS","BRITISH COLUMBIA","1140903","1102","","","49.45","-117.48","492700000","-1172900000","457.2","1924","1939","","","1924","1939","1924","1939"
"BOSWELL","BRITISH COLUMBIA","1140905","1103","","","49.48","-116.75","492900000","-1164500000","573","1911","1940","","","1911","1940","1911","1940"
"CASTLEGAR","BRITISH COLUMBIA","1141450","1104","","","49.33","-117.67","492000000","-1174000000","434.3","1916","1963","","","1916","1963","1916","1963"
"CASTLEGAR A","BRITISH COLUMBIA","1141455","1105","","YCG","49.3","-117.63","491747000","-1173757000","495.6","1954","2016","1954","2013","1965","2016","1966","2007"
"CASTLEGAR A","BRITISH COLUMBIA","1141456","51458","","YCG","49.3","-117.63","491746000","-1173757000","495.6","2013","2016","2013","2016","","","",""
"CASTLEGAR BCHPA DAM","BRITISH COLUMBIA","1141457","1106","","","49.34","-117.77","492036220","-1174627040","435","1969","2016","","","1969","2016","1969","2007"
"CASTLEGAR A","BRITISH COLUMBIA","1141460","52938","","YCG","49.3","-117.63","491746000","-1173757000","495.6","2014","2016","2014","2016","","","",""
"CASTLEGAR ROBSON PUMPHOUSE","BRITISH COLUMBIA","1141463","30434","","","49.34","-117.73","492028000","-1174405000","435","1998","2003","","","1998","2003","1998","2003"
"COLUMBIA GARDENS","BRITISH COLUMBIA","1141800","1107","","","49.05","-117.6","490300000","-1173600000","432.8","1937","1970","","","1937","1970","1937","1970"
"COLUMBIA GARDENS NORTH","BRITISH COLUMBIA","1141803","1108","","","49.07","-117.6","490400000","-1173600000","487.7","1970","1976","","","1970","1976","1970","1976"
"CRAWFORD BAY","BRITISH COLUMBIA","1142112","1109","","","49.68","-116.83","494100000","-1165000000","594.4","1907","1969","","","1907","1969","1907","1969"
"CRESCENT VALLEY","BRITISH COLUMBIA","1142130","1110","","","49.45","-117.57","492700000","-1173400000","609.6","1939","1965","","","1939","1965","1939","1965"
"CRESTON","BRITISH COLUMBIA","1142160","1111","","","49.1","-116.52","490549400","-1163104200","610.4","1912","2015","","","1912","2015","1912","2007"
"CRESTON SOUTHEAST","BRITISH COLUMBIA","1142161","1112","","","49.07","-116.48","490400000","-1162900000","715","1990","1994","","","1990","1994","1990","1994"
"CRESTON WPCC","BRITISH COLUMBIA","1142164","1113","","","49.1","-116.53","490544000","-1163146000","538","1980","2006","","","1980","2006","1980","2006"
"DEER PARK","BRITISH COLUMBIA","1142400","1114","","","49.42","-118.05","492500000","-1180300000","485","1924","1995","","","1924","1995","1924","1995"
"DUNCAN LAKE DAM","BRITISH COLUMBIA","1142574","1115","","","50.24","-116.97","501419200","-1165817500","548.6","1963","2016","","","1963","2016","1963","2007"
"EDGEWOOD","BRITISH COLUMBIA","1142640","1116","","","49.83","-118.13","495000000","-1180800000","427.9","1951","1958","","","1951","1958","1951","1958"
"FAUQUIER","BRITISH COLUMBIA","1142820","1117","","WFS","49.87","-118.07","495219000","-1180403000","490","1913","2015","","","1913","2015","1913","2007"
"FAUQUIER 2","BRITISH COLUMBIA","1142826","1118","","","49.87","-118.07","495200000","-1180400000","470","1990","1992","","","1990","1992","1990","1992"
"FERGUSON","BRITISH COLUMBIA","1142845","1119","","","50.67","-117.48","504000000","-1172900000","","1908","1922","","","1908","1922","1908","1922"
"GENELLE","BRITISH COLUMBIA","1143085","1120","","","49.22","-117.68","491300000","-1174100000","472.4","1962","1962","","","1962","1962","1962","1962"
"GERRARD","BRITISH COLUMBIA","1143120","1121","","","50.5","-117.3","503000000","-1171800000","715.7","1935","1946","","","1935","1946","1935","1946"
"HARROP","BRITISH COLUMBIA","1143338","1122","","","49.6","-117.05","493600000","-1170300000","538","1959","1961","","","1959","1961","1959","1961"
"HOWSER","BRITISH COLUMBIA","1143617","1123","","","50.3","-117","501800000","-1170000000","571.2","1912","1927","","","1912","1927","1912","1927"
"KASLO","BRITISH COLUMBIA","1143900","1124","","","49.91","-116.92","495445700","-1165514300","600","1894","2016","","","1894","2016","1894","2007"
"KINGSGATE","BRITISH COLUMBIA","1144230","1125","","","49","-116.18","490000000","-1161100000","819.9","1924","1962","","","1924","1962","1924","1962"
"KOOTENAY BAY","BRITISH COLUMBIA","1144388","1126","","","49.67","-116.87","494000000","-1165200000","548.6","1974","1981","","","1974","1981","1974","1980"
"KOOTENAY PASS","BRITISH COLUMBIA","1144413","1127","","","49.07","-117.03","490400000","-1170200000","1773.9","1974","1989","","","1974","1989","1974","1989"
"LARDEAU","BRITISH COLUMBIA","1144580","1128","","","50.2","-116.97","501200000","-1165800000","550.2","1961","1980","","","1961","1980","1961","1980"
"LARDEAU CREEK GALENA LODGE","BRITISH COLUMBIA","1144582","1129","","","50.66","-117.39","503946056","-1172338058","1097","1989","2008","","","1989","2008","1989","2006"
"LISTER","BRITISH COLUMBIA","1144635","1130","","","49.03","-116.46","490155100","-1162727800","660","1956","2015","","","1956","2015","1956","2007"
"NAKUSP CS","BRITISH COLUMBIA","1145297","6840","71216","WNP","50.27","-117.82","501609930","-1174901540","512.1","1991","2016","1994","2016","1991","2016","1991","2006"
"NAKUSP","BRITISH COLUMBIA","1145300","1131","","","50.25","-117.8","501500000","-1174800000","457.2","1912","1995","","","1912","1995","1912","1995"
"NAKUSP GLENBANK","BRITISH COLUMBIA","1145303","1132","","","50.27","-117.78","501600000","-1174700000","585","1985","1991","","","1985","1991","1985","1991"
"NEEDLES WHATSHAN BCHPA","BRITISH COLUMBIA","1145419","1133","","","49.9","-118.08","495400000","-1180500000","463.3","1971","1972","","","1971","1972","1971","1972"
"NEEDLES WHATSHAN PH","BRITISH COLUMBIA","1145420","1134","","","49.92","-118.07","495500000","-1180400000","433.1","1955","1969","","","1955","1969","1955","1969"
"NELSON","BRITISH COLUMBIA","1145430","1135","","","49.48","-117.35","492900000","-1172100000","539.5","1904","1955","","","1904","1955","1904","1955"
"NELSON CITY HALL","BRITISH COLUMBIA","1145433","1136","","","49.48","-117.35","492900000","-1172100000","551.7","1956","1956","","","1956","1956","1956","1956"
"NELSON NE","BRITISH COLUMBIA","1145442","1137","","","49.59","-117.21","493510000","-1171223000","570","1983","2016","","","1983","2016","1983","2007"
"NELSON NOTRE DAME U","BRITISH COLUMBIA","1145443","1138","","","49.5","-117.27","493000000","-1171600000","627.9","1965","1966","","","1965","1966","1965","1966"
"NELSON 3","BRITISH COLUMBIA","1145444","1139","","","49.52","-117.28","493100000","-1171700000","552","1989","1989","","","1989","1989","1989","1989"
"NELSON 2","BRITISH COLUMBIA","1145445","1140","","","49.5","-117.28","493000000","-1171700000","603.5","1955","1982","","","1955","1982","1955","1982"
"NELSON VOCATIONAL SCHOOL","BRITISH COLUMBIA","1145446","1141","","","49.48","-117.3","492900000","-1171800000","678.5","1972","1978","","","1972","1978","1972","1978"
"NEW DENVER","BRITISH COLUMBIA","1145460","1142","","","50","-117.37","495945006","-1172213026","568","1924","2016","","","1924","2016","1924","2007"
"OLD GLORY MOUNTAIN","BRITISH COLUMBIA","1145730","1143","","","49.15","-117.92","490900000","-1175500000","2347","1944","1967","1953","1967","1944","1967","1945","1967"
"NELSON CS","BRITISH COLUMBIA","1145M29","6839","71776","WNM","49.49","-117.31","492929000","-1171819000","534.9","1992","2016","1994","2016","1992","2016","1992","2006"
"PATERSON","BRITISH COLUMBIA","1146000","1144","","","49","-117.82","490000000","-1174900000","673","1954","1963","","","1954","1963","1954","1963"
"PERRY SIDING","BRITISH COLUMBIA","1146168","1145","","","49.67","-117.48","494000000","-1172900000","518.2","1913","1939","","","1913","1939","1913","1939"
"ROBSON","BRITISH COLUMBIA","1146810","1146","","","49.33","-117.7","492000000","-1174200000","442","1946","1980","","","1946","1980","1946","1980"
"ROSSLAND CITY YARD","BRITISH COLUMBIA","1146870","1147","","","49.08","-117.8","490439000","-1174807200","1039","1900","2000","","","1900","2000","1900","2000"
"ROSSLAND MACLEAN","BRITISH COLUMBIA","1146874","1148","","","49.08","-117.8","490500000","-1174800000","1085.1","1963","1990","","","1963","1990","1963","1990"
"SALMO BCFS","BRITISH COLUMBIA","1146944","1149","","","49.18","-117.3","491100000","-1171800000","684.9","1972","1980","","","1972","1980","1972","1980"
"SANDON","BRITISH COLUMBIA","1147020","1150","","","49.97","-117.22","495800000","-1171300000","1082","1941","1964","","","1941","1964","1941","1964"
"SHELTER BAY","BRITISH COLUMBIA","1147250","1151","","","50.62","-117.93","503700000","-1175600000","457.2","1973","1973","","","1973","1973","1973","1973"
"SIRDAR","BRITISH COLUMBIA","1147400","1152","","","49.25","-116.62","491500000","-1163700000","566","1958","1958","","","1958","1958","1958","1958"
"SOUTH SLOCAN","BRITISH COLUMBIA","1147620","1153","","","49.46","-117.52","492736500","-1173122400","457.2","1940","2008","","","1940","2008","1940","2007"
"SOUTH SLOCAN 2","BRITISH COLUMBIA","1147622","1154","","","49.47","-117.52","492800000","-1173100000","518.2","1973","1974","","","1973","1974","1973","1974"
"TARRYS","BRITISH COLUMBIA","1147995","1155","","","49.37","-117.57","492200000","-1173400000","470","1924","1943","","","1924","1943","1924","1943"
"TRAIL SUNNINGDALE","BRITISH COLUMBIA","1148212","1156","","","49.13","-117.73","490800000","-1174400000","432.8","1959","1970","","","1959","1970","1959","1970"
"TROUT LAKE","BRITISH COLUMBIA","1148262","1157","","","50.33","-117.5","502000000","-1173000000","717.8","1973","1976","","","1973","1976","1973","1976"
"WANETA","BRITISH COLUMBIA","1148670","1158","","","49.02","-117.58","490100000","-1173500000","557.8","1913","1977","","","1913","1977","1913","1977"
"WARFIELD","BRITISH COLUMBIA","1148700","1159","","","49.1","-117.75","490600000","-1174500000","605.6","1928","2002","","","1928","2002","1928","2002"
"WARFIELD RCS","BRITISH COLUMBIA","1148705","31067","71401","XWF","49.11","-117.74","490643000","-1174420000","566.9","2001","2016","2001","2016","2001","2016","2002","2007"
"WEST CRESTON","BRITISH COLUMBIA","1148790","1160","","","49.08","-116.58","490500000","-1163500000","548.6","1949","1962","","","1949","1962","1949","1962"
"WILMER","BRITISH COLUMBIA","1148957","1161","","","50.57","-116.23","503400000","-1161400000","1005.8","1909","1926","","","1909","1926","1909","1926"
"WYNNDEL","BRITISH COLUMBIA","1149000","1162","","","49.17","-116.58","491000000","-1163500000","597.4","1949","1969","","","1949","1969","1949","1969"
"WYNNDEL NORTH","BRITISH COLUMBIA","1149001","1163","","","49.2","-116.58","491200000","-1163500000","579.1","1968","1977","","","1968","1977","1968","1977"
"CRESTON CAMPBELL SCIENTIFIC","BRITISH COLUMBIA","114B1F0","6838","71770","WJR","49.08","-116.5","490454082","-1163002449","640.7","1993","2016","1994","2016","1993","2016","1993","2006"
"NELSON RIXEN CREEK","BRITISH COLUMBIA","114EMDM","1095","","","49.51","-117.4","493044400","-1172355700","760","1990","2016","","","1990","2016","1990","2007"
"PASSMORE","BRITISH COLUMBIA","114Q3C9","1096","","","49.54","-117.65","493219000","-1173852000","503","1987","2004","","","1987","2004","1987","2004"
"YMIR","BRITISH COLUMBIA","114R006","1098","","","49.27","-117.2","491600000","-1171200000","731.5","1971","1974","","","1971","1974","1971","1974"
"YAHK","BRITISH COLUMBIA","114R00A","1097","","","49.08","-116.1","490500000","-1160600000","862.6","1974","1978","","","1974","1978","1974","1978"
"ABERFELDIE","BRITISH COLUMBIA","1150060","1166","","","49.5","-115.37","493000000","-1152200000","804.7","1950","1982","","","1950","1982","1950","1982"
"BAYNES LAKE KOOTENAY RIVER","BRITISH COLUMBIA","1150690","1167","","","49.23","-115.22","491333700","-1151313800","800","1986","2015","","","1986","2015","1986","2007"
"CANAL FLATS RANGER STN","BRITISH COLUMBIA","1151288","1168","","","50.15","-115.82","500900000","-1154900000","816.9","1962","1982","","","1962","1982","1962","1982"
"CANAL FLATS","BRITISH COLUMBIA","1151290","1169","","","50.15","-115.82","500900000","-1154900000","808.6","1924","1948","","","1924","1948","1924","1948"
"CORBIN","BRITISH COLUMBIA","1151915","1170","","","49.52","-114.65","493100000","-1143900000","1572.2","1977","1993","","","1977","1993","1977","1993"
"CRANBROOK","BRITISH COLUMBIA","1152090","1172","","","49.5","-115.78","493000000","-1154700000","918.7","1901","1939","","","1901","1939","1901","1939"
"CRANBROOK A","BRITISH COLUMBIA","1152100","1173","","","49.53","-115.77","493200000","-1154600000","918.4","1938","1968","","","1938","1968","1938","1968"
"CRANBROOK A - HWOS CLIMATE","BRITISH COLUMBIA","1152101","50957","","","49.61","-115.78","493644000","-1154655000","918","2012","2014","","","2012","2014","",""
"CRANBROOK A","BRITISH COLUMBIA","1152102","1174","71880","YXC","49.61","-115.78","493644000","-1154655000","940","1968","2012","1968","2012","1968","2012","1968","2012"
"CRANBROOK MAYOOK","BRITISH COLUMBIA","1152103","1175","","","49.45","-115.52","492700000","-1153100000","854","1974","1986","","","1974","1986","1974","1986"
"CRANBROOK MT BAKER","BRITISH COLUMBIA","1152104","1176","","","49.5","-115.73","493000000","-1154400000","1005.8","1972","1977","","","1972","1977","1972","1977"
"CRANBROOK A","BRITISH COLUMBIA","1152105","50818","71880","YXC","49.61","-115.78","493644000","-1154655000","940","2012","2016","2012","2016","2012","2016","",""
"CRANBROOK AIRPORT AUTO","BRITISH COLUMBIA","1152106","51818","71660","VXC","49.62","-115.79","493703428","-1154720576","926.69","2013","2016","2013","2016","2013","2016","",""
"CRANBROOK SE","BRITISH COLUMBIA","1152109","1177","","","49.48","-115.75","492834000","-1154454000","1082","1984","2002","","","1984","2002","1984","2002"
"ELKFORD","BRITISH COLUMBIA","1152653","1178","","","50.02","-114.92","500100000","-1145500000","1370","1972","1993","","","1972","1993","1972","1993"
"ELKO","BRITISH COLUMBIA","1152670","1179","","","49.3","-115.12","491800000","-1150700000","931","1923","1995","","","1923","1995","1923","1995"
"FERNIE","BRITISH COLUMBIA","1152850","1180","","","49.49","-115.07","492919400","-1150423900","1001","1913","2016","","","1913","2016","1913","2007"
"FERNIE SNOW VALLEY","BRITISH COLUMBIA","1152851","1181","","","49.47","-115.1","492800000","-1150600000","1371.6","1975","1975","","","1975","1975","1975","1975"
"FERNIE 2","BRITISH COLUMBIA","1152852","1182","","","49.5","-115.07","493000000","-1150400000","1009.8","1924","1935","","","1924","1935","1924","1935"
"FORDING RIVER CLODE CRK","BRITISH COLUMBIA","1152898","1183","","","50.2","-114.82","501200000","-1144900000","2100","1976","1987","","","1976","1987","1976","1987"
"FORDING RIVER COMINCO","BRITISH COLUMBIA","1152899","1184","","","50.15","-114.86","500855000","-1145118000","1585","1970","2016","","","1970","2016","1970","2007"
"CRANBROOK CITY","BRITISH COLUMBIA","1152J02","1171","","","49.51","-115.76","493033000","-1154539000","926","1979","2003","","","1979","2003","1979","2003"
"FORT STEELE","BRITISH COLUMBIA","1153033","1185","","","49.63","-115.62","493800000","-1153700000","915","1966","1968","","","1966","1968","1966","1968"
"FT STEELE DANDY CRK","BRITISH COLUMBIA","1153034","1186","","","49.52","-115.46","493126100","-1152738100","856","1968","2016","","","1968","2016","1968","2007"
"GRASMERE","BRITISH COLUMBIA","1153282","1187","","","49.08","-115.07","490500000","-1150400000","868.7","1962","1993","","","1962","1993","1962","1993"
"HANSON LAKE","BRITISH COLUMBIA","1153335","1188","","","49.78","-115.73","494700000","-1154400000","774.2","1976","1979","","","1976","1979","1976","1979"
"INVERMERE","BRITISH COLUMBIA","1153655","1189","","","50.5","-116.03","503000000","-1160200000","810","1912","1993","","","1912","1993","1913","1993"
"INVERMERE 2","BRITISH COLUMBIA","1153656","1190","","","50.47","-116.05","502800000","-1160300000","807.7","1912","1930","","","1912","1930","1912","1930"
"KIMBERLEY","BRITISH COLUMBIA","1154195","1191","","","49.68","-115.98","494100000","-1155900000","1176.5","1960","1974","","","1960","1974","1960","1974"
"KIMBERLEY A","BRITISH COLUMBIA","1154200","1192","","","49.73","-115.78","494400000","-1154700000","914.4","1943","1976","1953","1969","1943","1976","1943","1976"
"KIMBERLEY CHAPMAN CAMP","BRITISH COLUMBIA","1154201","1193","","","49.68","-115.98","494100000","-1155900000","1097.3","1974","1976","","","1974","1976","1974","1976"
"KIMBERLEY COMINCO","BRITISH COLUMBIA","1154202","6841","","","49.67","-115.96","493956400","-1155731800","1100","1992","2002","","","1992","2002","1992","2002"
"KIMBERLEY PCC","BRITISH COLUMBIA","1154203","1194","","","49.63","-115.96","493753700","-1155744200","889","1975","2016","","","1975","2016","1975","2007"
"KOOTENAY NAT PARK ADMIN","BRITISH COLUMBIA","1154395","1195","","","50.62","-116.07","503700000","-1160400000","1001.6","1965","1968","","","1965","1968","1965","1968"
"KOOTENAY NP KTNY CRSG","BRITISH COLUMBIA","1154400","1196","","","50.88","-116.05","505300000","-1160304000","1170.4","1965","2002","","","1965","2002","1965","2002"
"KTNY NP MARBLE CANYON","BRITISH COLUMBIA","1154402","1197","","","51.18","-116.12","511100000","-1160700000","1484.4","1965","1968","","","1965","1968","1965","1968"
"KOOTENAY NAT PARK RADIUM","BRITISH COLUMBIA","1154405","1198","","","50.65","-116.02","503900000","-1160100000","1088.1","1925","1968","","","1925","1968","1925","1968"
"KOOTENAY NP WEST GATE","BRITISH COLUMBIA","1154410","1199","","","50.63","-116.06","503750900","-1160341000","935","1968","2016","","","1968","2016","1968","2007"
"MARYSVILLE","BRITISH COLUMBIA","1154909","1200","","","49.64","-115.96","493813600","-1155725400","960","1972","2009","","","1972","2009","1972","2007"
"MOYIE","BRITISH COLUMBIA","1155236","1201","","","49.28","-115.83","491700000","-1155000000","944.9","1972","1978","","","1972","1978","1972","1978"
"NATAL","BRITISH COLUMBIA","1155401","1202","","","49.7","-114.92","494200000","-1145500000","1143","1965","1968","","","1965","1968","1965","1968"
"NATAL HARMER RIDGE","BRITISH COLUMBIA","1155402","1203","","","49.77","-114.83","494600000","-1145000000","1889.8","1971","1991","","","1971","1991","1971","1991"
"NATAL KAISER RESOURCES","BRITISH COLUMBIA","1155403","1204","","","49.75","-114.88","494500000","-1145300000","1127.8","1969","1980","","","1969","1980","1969","1980"
"NEWGATE","BRITISH COLUMBIA","1155490","1205","","","49.02","-115.15","490100000","-1150900000","708.7","1914","1960","","","1914","1960","1914","1960"
"SINCLAIR PASS","BRITISH COLUMBIA","1157380","1206","","","50.67","-115.97","504000000","-1155800000","1170.4","1935","1955","","","1935","1955","1935","1955"
"SPARWOOD","BRITISH COLUMBIA","1157630","1207","","","49.75","-114.88","494443000","-1145258000","1137.7","1980","2016","1980","2014","1980","2016","1980","2007"
"SPARWOOD CS","BRITISH COLUMBIA","1157631","6842","71782","WGW","49.75","-114.88","494442000","-1145302040","1136.7","1992","2016","1994","2016","1992","2016","1993","2006"
"SPARWOOD A","BRITISH COLUMBIA","1157632","52278","","WSW","49.75","-114.88","494443000","-1145258000","1137.7","2014","2016","2014","2016","","","",""
"SPARWOOD A","BRITISH COLUMBIA","1157635","52959","","WSW","49.83","-114.88","495000000","-1145300000","1158.2","2014","2016","2014","2016","","","",""
"TOBACCO PLAINS","BRITISH COLUMBIA","1158200","1208","","","49.02","-115.08","490100000","-1150500000","701","1896","1911","","","1896","1911","1896","1911"
"WARDNER KTNY HATCHERY","BRITISH COLUMBIA","1158692","1209","","","49.47","-115.46","492823400","-1152734300","760","1971","2015","","","1971","2015","1971","2007"
"WASA","BRITISH COLUMBIA","1158730","1210","","","49.81","-115.63","494826300","-1153750800","970","1924","2016","","","1924","2016","1924","2007"
"WHITESWAN LAKE","BRITISH COLUMBIA","1158917","1211","","","50.17","-115.42","501000000","-1152500000","1138.4","1959","1961","","","1959","1961","1959","1961"
"WYCLIFFE","BRITISH COLUMBIA","1158990","1212","","","49.58","-115.88","493500000","-1155300000","914.4","1958","1967","","","1958","1967","1958","1967"
"KIMBERLEY MEADOWBROOK","BRITISH COLUMBIA","115D202","1164","","","49.7","-115.9","494200000","-1155400000","1064","1984","1986","","","1984","1986","1984","1986"
"WINDERMERE","BRITISH COLUMBIA","115H9NP","1165","","","50.47","-115.98","502800000","-1155900000","802","1987","1989","","","1987","1989","1987","1989"
"WINDERMERE 2","BRITISH COLUMBIA","115HR57","6944","","","50.47","-115.95","502800000","-1155700000","884","1991","1992","","","1991","1992","1991","1992"
"ADAMS LAKE SKWAAM BAY","BRITISH COLUMBIA","1160075","1225","","","51.08","-119.8","510500000","-1194800000","457.2","1972","1975","","","1972","1975","1972","1975"
"ARMSTRONG","BRITISH COLUMBIA","1160450","1226","","","50.45","-119.18","502700000","-1191100000","359","1912","1992","","","1912","1992","1912","1992"
"ARMSTRONG HULLCAR","BRITISH COLUMBIA","1160483","1227","","","50.5","-119.22","503000000","-1191300000","505","1971","1998","","","1971","1998","1971","1998"
"ARMSTRONG NORTH","BRITISH COLUMBIA","1160485","1228","","","50.47","-119.13","502800000","-1190800000","373","1972","1993","","","1972","1993","1972","1993"
"ASHCROFT","BRITISH COLUMBIA","1160510","1229","","","50.72","-121.28","504300000","-1211700000","304.8","1912","1970","","","1912","1970","1912","1969"
"ASHCROFT","BRITISH COLUMBIA","1160511","1230","","","50.73","-121.27","504400000","-1211600000","331","1973","1989","","","1973","1989","1973","1989"
"ASHCROFT","BRITISH COLUMBIA","1160515","48708","71681","VAS","50.71","-121.28","504230005","-1211653001","327","2010","2016","2010","2016","2010","2016","",""
"ASHCROFT NORTH","BRITISH COLUMBIA","1160520","1231","","","50.73","-121.27","504400000","-1211600000","320","1980","1986","","","1980","1986","1980","1986"
"ASHCROFT M","BRITISH COLUMBIA","1160540","1232","","","50.72","-121.33","504300000","-1212000000","487.7","1944","1972","","","1944","1972","1944","1972"
"ASHCROFT VENABLES VLY","BRITISH COLUMBIA","1160546","1233","","","50.55","-121.33","503300000","-1212000000","640","1984","1987","","","1984","1987","1984","1987"
"AVOLA","BRITISH COLUMBIA","1160565","1234","","","51.78","-119.33","514700000","-1192000000","609.6","1974","1982","","","1974","1982","1974","1982"
"BARRIERE","BRITISH COLUMBIA","1160670","1235","","","51.18","-120.12","511100000","-1200700000","415","1955","1996","","","1955","1996","1955","1996"
"BARRIERE NORTH","BRITISH COLUMBIA","1160673","1236","","","51.23","-120.15","511400000","-1200900000","388.6","1970","1984","","","1970","1984","1970","1984"
"BLUE RIVER A","BRITISH COLUMBIA","1160898","53423","","YCP","52.12","-119.29","520729000","-1191734000","690.4","2015","2016","2015","2016","","","",""
"BLUE RIVER A","BRITISH COLUMBIA","1160899","1237","","YCP","52.13","-119.29","520744500","-1191722300","690.4","1969","2016","1969","2015","1969","2016","1969","2007"
"BLUE RIVER NORTH","BRITISH COLUMBIA","1160900","1238","","","52.15","-119.28","520900000","-1191700000","688.8","1929","1985","","","1929","1985","1929","1985"
"BLUE RIVER A","BRITISH COLUMBIA","1160902","53424","","YCP","52.12","-119.29","520729000","-1191734000","690.4","2015","2016","2015","2016","","","",""
"BRIDGE LAKE","BRITISH COLUMBIA","1160985","1239","","","51.47","-120.73","512800000","-1204400000","1157","1975","1995","","","1975","1995","1975","1995"
"BRIDGE LAKE 2","BRITISH COLUMBIA","1160986","1240","","","51.5","-120.79","513013800","-1204736600","1155.2","1980","2010","","","1980","2010","1980","2007"
"BLUE RIVER CS","BRITISH COLUMBIA","1160H99","8214","71883","WSV","52.13","-119.29","520744400","-1191723700","682.8","1992","2016","1993","2016","1992","2016","1997","2006"
"BUFFALO LAKE","BRITISH COLUMBIA","1161104","1243","","","51.71","-121.08","514231079","-1210457072","989","1962","2016","","","1962","2016","1962","2007"
"CACHE CREEK 16 MILE","BRITISH COLUMBIA","1161215","1244","","","50.92","-121.42","505454020","-1212455030","515.1","1982","1998","","","1982","1998","1982","1998"
"CANIM LAKE EAGLE CREEK","BRITISH COLUMBIA","1161306","1245","","","51.87","-120.87","515200000","-1205200000","780","1987","1991","","","1987","1991","1987","1991"
"CANOE POINT","BRITISH COLUMBIA","1161312","1246","","","50.8","-119.07","504800000","-1190400000","353.3","1910","1920","","","1910","1920","1910","1920"
"CELISTA","BRITISH COLUMBIA","116146F","1247","","","50.96","-119.38","505720000","-1192246000","515","1986","2004","","","1986","2004","1986","2004"
